Model x (A),Model y (A),Evap x (A),Evap y (A),Time (sec),Theta (deg),Phi (deg),Model Resolution (A),Evaporation Rate (A/sec),Evaporation Time (sec),Grid space (A),Raycast Length (A)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,50.0,2.5,5000.0
200.0,0.0,5.9228,9.343,0.1,2.8255733788191,0.0,,,,,
200.0,500.0,11.8455,18.6861,0.2,5.63999551039369,0.0,,,,,
800.0,500.0,17.46,24.984,0.3,8.43215915635761,0.0,,,,,
800.0,0.0,24.7904,24.6962,0.4,11.1910449224185,0.0,,,,,
1000.0,0.0,32.8553,24.6962,0.5,13.9057647468726,0.0,,,,,
,,42.5598,24.1531,0.6,16.5656048708105,0.0,,,,,
,,52.4726,23.779,0.7,19.1600681204283,0.0,,,,,
,,62.1984,23.5024,0.8,21.6789153345772,0.0,,,,,
,,73.9221,22.8352,0.9,24.1122057740548,0.0,,,,,
,,81.9597,22.8352,1.0,26.450336353161305,0.0,,,,,
,,91.7549,22.2644,1.1,28.684079538691005,0.0,,,,,
,,101.669,21.8746,1.2,30.804619766790996,0.0,,,,,
,,111.5234,21.487,1.3,32.8035882339635,0.0,,,,,
,,125.2446,20.8952,1.4,34.6730959249105,0.0,,,,,
,,131.3784,20.8952,1.5,36.4057647468726,0.0,,,,,
,,141.2851,20.1044,1.6,37.994756647590705,0.0,,,,,
,,151.2891,19.9055,1.7,39.4338006019739,0.0,,,,,
,,161.2206,19.5084,1.8,40.7172173609709,0.0,,,,,
,,171.2176,18.9077,1.9,41.8399418649713,0.0,,,,,
,,181.185,17.9445,2.0,42.7975432332819,0.0,,,,,
,,193.4072,16.7613,2.1,43.5862422507884,0.0,,,,,
,,193.4072,19.3418,2.2,44.202926282791,0.0,,,,,
,,193.4072,29.3418,2.3,44.6451615591515,0.0,,,,,
,,193.4072,39.3418,2.4,44.9112027792722,0.0,,,,,
,,193.4072,49.3418,2.5,45.0,0.0,,,,,
,,193.4072,59.3418,2.6,44.9112027792722,0.0,,,,,
,,193.4072,69.3418,2.7,44.6451615591515,0.0,,,,,
,,193.4072,79.3418,2.8,44.202926282791,0.0,,,,,
,,193.4072,89.3418,2.9,43.5862422507884,0.0,,,,,
,,193.4072,99.3418,3.0,42.7975432332819,0.0,,,,,
,,193.4072,109.3418,3.1,41.8399418649713,0.0,,,,,
,,193.4072,119.3418,3.2,40.7172173609709,0.0,,,,,
,,193.4072,129.3418,3.3,39.4338006019738,0.0,,,,,
,,193.4072,139.3418,3.4,37.994756647590705,0.0,,,,,
,,193.4072,149.3418,3.5,36.4057647468726,0.0,,,,,
,,193.4072,159.3418,3.6,34.6730959249105,0.0,,,,,
,,193.4072,169.3418,3.7,32.8035882339635,0.0,,,,,
,,193.4072,179.3418,3.8,30.804619766790996,0.0,,,,,
,,193.4072,189.3418,3.9,28.684079538691005,0.0,,,,,
,,193.4072,199.3418,4.0,26.450336353161305,0.0,,,,,
,,193.4072,209.3418,4.1,24.1122057740548,0.0,,,,,
,,193.4072,219.3418,4.2,21.6789153345772,0.0,,,,,
,,193.4072,229.3418,4.3,19.1600681204283,0.0,,,,,
,,193.4072,239.3418,4.4,16.5656048708105,0.0,,,,,
,,193.4072,249.3418,4.5,13.9057647468726,0.0,,,,,
,,193.4072,259.3418,4.6,11.1910449224184,0.0,,,,,
,,193.4072,269.3418,4.7,8.4321591563576,0.0,,,,,
,,193.4072,279.3418,4.8,5.63999551039368,0.0,,,,,
,,193.4072,289.3418,4.9,2.82557337881909,0.0,,,,,
,,193.4072,299.3418,5.0,0.0,0.0,,,,,
,,193.4072,309.3418,5.1,-2.82557337881914,0.0,,,,,
,,193.4072,319.3418,5.2,-5.6399955103937,0.0,,,,,
,,193.4072,329.3418,5.3,-8.43215915635762,0.0,,,,,
,,193.4072,339.3418,5.4,-11.1910449224185,0.0,,,,,
,,193.4072,349.3418,5.5,-13.9057647468726,0.0,,,,,
,,193.4072,359.3418,5.6,-16.5656048708105,0.0,,,,,
,,193.4072,369.3418,5.7,-19.1600681204283,0.0,,,,,
,,193.4072,379.3418,5.8,-21.6789153345772,0.0,,,,,
,,193.4072,389.3418,5.9,-24.1122057740549,0.0,,,,,
,,193.4072,399.3418,6.0,-26.450336353161305,0.0,,,,,
,,193.4072,409.3418,6.1,-28.6840795386911,0.0,,,,,
,,193.4072,419.3418,6.2,-30.804619766790996,0.0,,,,,
,,193.4072,429.3418,6.3,-32.8035882339635,0.0,,,,,
,,193.4072,439.3418,6.4,-34.6730959249105,0.0,,,,,
,,193.4072,449.3418,6.5,-36.4057647468726,0.0,,,,,
,,193.4072,459.3418,6.6,-37.994756647590705,0.0,,,,,
,,193.4072,469.3418,6.7,-39.4338006019739,0.0,,,,,
,,193.4072,479.3418,6.8,-40.7172173609709,0.0,,,,,
,,193.4072,498.7115,6.9,-41.8399418649713,0.0,,,,,
,,193.458,512.1936,7.0,-42.7975432332819,0.0,,,,,
,,196.7833,523.9894,7.1,-43.5862422507884,0.0,,,,,
,,202.2221,536.8072,7.2,-44.202926282791,0.0,,,,,
,,210.0482,536.8072,7.3,-44.6451615591515,0.0,,,,,
,,220.0482,536.8072,7.4,-44.9112027792722,0.0,,,,,
,,230.0482,536.8072,7.5,-45.0,0.0,,,,,
,,240.0482,536.8072,7.6,-44.9112027792722,0.0,,,,,
,,250.0482,536.8072,7.7,-44.6451615591515,0.0,,,,,
,,260.0482,536.8072,7.8,-44.202926282791,0.0,,,,,
,,270.0482,536.8072,7.9,-43.5862422507884,0.0,,,,,
,,280.0482,536.8072,8.0,-42.7975432332819,0.0,,,,,
,,290.0482,536.8072,8.1,-41.8399418649713,0.0,,,,,
,,300.0482,536.8072,8.2,-40.7172173609709,0.0,,,,,
,,310.0482,536.8072,8.3,-39.4338006019738,0.0,,,,,
,,320.0482,536.8072,8.4,-37.994756647590705,0.0,,,,,
,,330.0482,536.8072,8.5,-36.4057647468726,0.0,,,,,
,,340.0482,536.8072,8.6,-34.6730959249105,0.0,,,,,
,,350.0482,536.8072,8.7,-32.8035882339635,0.0,,,,,
,,360.0482,536.8072,8.8,-30.804619766790996,0.0,,,,,
,,370.0482,536.8072,8.9,-28.684079538691005,0.0,,,,,
,,380.0482,536.8072,9.0,-26.450336353161305,0.0,,,,,
,,390.0482,536.8072,9.1,-24.1122057740549,0.0,,,,,
,,400.0482,536.8072,9.2,-21.6789153345771,0.0,,,,,
,,410.0482,536.8072,9.3,-19.1600681204282,0.0,,,,,
,,420.0482,536.8072,9.4,-16.5656048708105,0.0,,,,,
,,430.0482,536.8072,9.5,-13.9057647468726,0.0,,,,,
,,440.0482,536.8072,9.6,-11.1910449224184,0.0,,,,,
,,450.0482,536.8072,9.7,-8.43215915635755,0.0,,,,,
,,460.0482,536.8072,9.8,-5.63999551039367,0.0,,,,,
,,470.0482,536.8072,9.9,-2.82557337881907,0.0,,,,,
,,480.0482,536.8072,10.0,0.0,0.0,,,,,
,,490.0482,536.8072,,,,,,,,
,,500.0482,536.8072,,,,,,,,
,,510.0482,536.8072,,,,,,,,
,,520.0482,536.8072,,,,,,,,
,,530.0482,536.8072,,,,,,,,
,,540.0482,536.8072,,,,,,,,
,,550.0482,536.8072,,,,,,,,
,,560.0482,536.8072,,,,,,,,
,,570.0482,536.8072,,,,,,,,
,,580.0482,536.8072,,,,,,,,
,,590.0482,536.8072,,,,,,,,
,,600.0482,536.8072,,,,,,,,
,,610.0482,536.8072,,,,,,,,
,,620.0482,536.8072,,,,,,,,
,,630.0482,536.8072,,,,,,,,
,,640.0482,536.8072,,,,,,,,
,,650.0482,536.8072,,,,,,,,
,,660.0482,536.8072,,,,,,,,
,,670.0482,536.8072,,,,,,,,
,,680.0482,536.8072,,,,,,,,
,,690.0482,536.8072,,,,,,,,
,,700.0482,536.8072,,,,,,,,
,,710.0482,536.8072,,,,,,,,
,,720.0482,536.8072,,,,,,,,
,,730.0482,536.8072,,,,,,,,
,,740.0482,536.8072,,,,,,,,
,,750.0482,536.8072,,,,,,,,
,,760.0482,536.8072,,,,,,,,
,,770.0482,536.8072,,,,,,,,
,,780.0482,536.8072,,,,,,,,
,,790.0482,536.8072,,,,,,,,
,,797.4381,536.8072,,,,,,,,
,,804.1284,520.7127,,,,,,,,
,,806.5784,509.2317,,,,,,,,
,,806.6,496.912,,,,,,,,
,,806.6,479.39,,,,,,,,
,,806.6,469.39,,,,,,,,
,,806.6,459.39,,,,,,,,
,,806.6,449.39,,,,,,,,
,,806.6,439.39,,,,,,,,
,,806.6,429.39,,,,,,,,
,,806.6,419.39,,,,,,,,
,,806.6,409.39,,,,,,,,
,,806.6,399.39,,,,,,,,
,,806.6,389.39,,,,,,,,
,,806.6,379.39,,,,,,,,
,,806.6,369.39,,,,,,,,
,,806.6,359.39,,,,,,,,
,,806.6,349.39,,,,,,,,
,,806.6,339.39,,,,,,,,
,,806.6,329.39,,,,,,,,
,,806.6,319.39,,,,,,,,
,,806.6,309.39,,,,,,,,
,,806.6,299.39,,,,,,,,
,,806.6,289.39,,,,,,,,
,,806.6,279.39,,,,,,,,
,,806.6,269.39,,,,,,,,
,,806.6,259.39,,,,,,,,
,,806.6,249.39,,,,,,,,
,,806.6,239.39,,,,,,,,
,,806.6,229.39,,,,,,,,
,,806.6,219.39,,,,,,,,
,,806.6,209.39,,,,,,,,
,,806.6,199.39,,,,,,,,
,,806.6,189.39,,,,,,,,
,,806.6,179.39,,,,,,,,
,,806.6,169.39,,,,,,,,
,,806.6,159.39,,,,,,,,
,,806.6,149.39,,,,,,,,
,,806.6,139.39,,,,,,,,
,,806.6,129.39,,,,,,,,
,,806.6,119.39,,,,,,,,
,,806.6,109.39,,,,,,,,
,,806.6,99.39,,,,,,,,
,,806.6,89.39,,,,,,,,
,,806.6,79.39,,,,,,,,
,,806.6,69.39,,,,,,,,
,,806.6,59.39,,,,,,,,
,,806.6,49.39,,,,,,,,
,,806.6,39.39,,,,,,,,
,,806.6,29.39,,,,,,,,
,,806.6,19.39,,,,,,,,
,,806.6,17.2699,,,,,,,,
,,818.9173,18.4363,,,,,,,,
,,828.8928,19.301,,,,,,,,
,,836.9898,19.8011,,,,,,,,
,,846.921,20.1982,,,,,,,,
,,856.9305,20.2977,,,,,,,,
,,866.8463,21.0892,,,,,,,,
,,874.879,21.0892,,,,,,,,
,,886.6829,21.7777,,,,,,,,
,,896.5057,21.97,,,,,,,,
,,906.5078,22.2623,,,,,,,,
,,916.3304,22.8352,,,,,,,,
,,924.3914,22.8352,,,,,,,,
,,936.0562,23.5946,,,,,,,,
,,945.7633,23.7779,,,,,,,,
,,955.7177,24.1522,,,,,,,,
,,965.4358,24.6962,,,,,,,,
,,973.5229,24.6962,,,,,,,,
,,985.0913,25.3296,,,,,,,,
,,994.7128,25.5882,,,,,,,,
,,998.0468,25.5882,,,,,,,,
,,999.8488,14.3642,,,,,,,,
,,1000.0,0.0,,,,,,,,
